Safe,IP,Times,Request_method,Request_resource,Request_protocol,Status,Bytes,URL,Label
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/job/swfobject.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:25,GET,/javascript/GroupSummary.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:25,GET,/javascript/userMng/LicenseManage.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/userMng/PersonalInfoPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/ButtonColumn.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/share/selectCluster.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:25,GET,/javascript/ColumnPropert.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:25,GET,/fusionCharts/FusionCharts.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/statisticsMng/JobStatisticsCharts.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/plugin.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/departmentMng/departmentMng.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:25,GET,/javascript/departmentMng/DepartmentPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:25,GET,/javascript/userMng/UserPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/userMng/userMng.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/projectMng/projectMng.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/userMng/UserPanelByEntMnger.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/javascript/projectMng/EntMngerHoldProjectPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/projectMng/DeptMngerHoldProjectPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/css/ext-all-patch.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/css/docs.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/css/scc.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:26,GET,/css/desktop.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/extjs/resources/css/ext-all.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/css/style.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/css/data-view.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/EntJobStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/StatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/projectMng/ProjectMngerHoldProjectPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/css/job-detail.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/css/job-statistics-charts.css,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/StatisticsMng.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/gridToExcel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:28,GET,/javascript/statisticsMng/DeptJobStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/EngineerJobStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/EntProjStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/DeptProjStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/statisticsMng/EngineerProjStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/onlineMng/onlineUserPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/rightMng/RightMng.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:28,GET,/javascript/ldapMng/ldapInfoPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/cmdMng/cmdApplet.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/cmdMng/CmdPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/cmdMng/CmdMng.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/systemSettings/emailPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:28,GET,/javascript/systemSettings/xthemePanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/systemSettings/systemSettings.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/help/help.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/license/softwareLicense.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:27,GET,/javascript/rdp/rdp.js,HTTP/1.1,304,-,http://192.168.238.106:18080/loadjs.htm,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/javascript/share/examples.css,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/css/job-template.css,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/javascript/template_elements/syntaxhighlighter/shCoreDefault.css,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/javascript/template_elements/syntaxhighlighter/shCore.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/javascript/template_elements/syntaxhighlighter/shBrushBash.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/extjs/resources/i18n/ext_lang_zh_CN.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/javascript/util.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/javascript/desktop.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:33,GET,/javascript/desktop/ShortcutRenameWin.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/jobInfoPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/statisticsAppTecPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/userInfoPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/loginTimeListPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/loginTimesStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,POST,/login.do,HTTP/1.1,200,55505,http://192.168.238.106:18080/index.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/appTecTool.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/overwriteGrid.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/appTecAccPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/tecSupportPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/entUserLicense.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsAppTecMng/modifySoftware.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/InternalFunctions.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/TemplateManager.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/TemplateWin.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/TemplateWinWithCmdEdit.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/BasicElement.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/Widget.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/QueueStatus.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/ShortcutSavedExOp.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/TextField.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/TextArea.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/NumberField.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/RemoteDirectory.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/ComboBox.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/CheckBox.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/MultipleFile.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/SingleFile.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/RemoteFile.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/Button.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/FTPServerPath.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/ValidationExprParser.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/ValueExprParser.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/CombinationExprParser.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/Validator.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/Variable.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/EngineeringJobSubmitPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/template_elements/Combinator.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/DeleteJobMessageBox.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobManagerPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobDetailMainPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobListPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobSearchPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/JobAnalyseWin.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobDetailPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobResidualChartPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobScreenOutputPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobFileListPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/job/manager/JobPostProcessPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/userMng/modifyWorkstationSoftware.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/cmdMng/cmdShortcutWin.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
0,192.168.238.106,28/Apr/2018:08:53:35,GET,/javascript/statisticsMng/GraphSoftwareStatisticsPanel.js,HTTP/1.1,304,-,http://192.168.238.106:18080/login.do,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko
